#ID	T_NUM1	P_NUM1	T_NUM2	P_NUM2	LAT	LON	ErrZ
2130	34	396	39	911	37.639756	-0.684126	1.056
2131	34	396	39	916	37.63976	-0.684126	1.056
2132	34	396	40	41	37.63976	-0.684126	-0.79
2133	34	406	36	636	37.639753	-0.684125	0.288
2134	34	411	35	426	37.639752	-0.684125	0.288
2135	34	416	35	371	37.63975	-0.684122	0.288
2136	34	416	35	471	37.639751	-0.684123	0.288
2137	34	416	35	496	37.639751	-0.684123	0.288
2138	34	416	39	686	37.639751	-0.684122	1.056
2139	34	426	36	381	37.639753	-0.684122	0.288
2140	34	461	39	691	37.639752	-0.68412	1.056
2141	34	466	39	276	37.639753	-0.684121	1.056
2142	34	466	39	691	37.639752	-0.684121	1.056
2143	34	481	35	371	37.639753	-0.684123	0.288
2144	34	481	35	426	37.639753	-0.684124	0.288
2145	34	481	36	381	37.639753	-0.684122	0.288
2146	34	481	36	606	37.639753	-0.684122	0.288
2147	34	481	36	611	37.639753	-0.684122	0.288
2148	34	481	37	716	37.639753	-0.684124	0.096
2149	34	486	36	636	37.639753	-0.684125	0.288
2150	34	491	35	451	37.639754	-0.684126	0.288
2151	34	491	36	636	37.639753	-0.684125	0.288
2152	34	491	39	911	37.639755	-0.684126	1.056
2153	34	501	39	911	37.639756	-0.684126	1.056
2154	34	506	39	911	37.639756	-0.684126	1.056
2155	34	511	35	361	37.639759	-0.684128	0.288
2156	34	511	37	91	37.639759	-0.684127	0.038
2157	34	516	36	631	37.63976	-0.68413	0.288
2158	34	521	35	551	37.639759	-0.684132	0.288
2159	34	521	39	296	37.639759	-0.684131	1.056
2160	34	526	37	21	37.639758	-0.684133	0.096
2161	34	526	37	681	37.639758	-0.684133	0.096
2162	34	541	36	361	37.639741	-0.684133	0.303
2163	34	541	36	666	37.639751	-0.684133	0.291
2164	34	541	39	651	37.639744	-0.684133	1.066
2165	34	566	35	591	37.639749	-0.684141	0.288
2166	34	566	36	361	37.639747	-0.684141	0.288
2167	34	576	35	601	37.639754	-0.684143	0.288
2168	34	596	35	626	37.639756	-0.68415	0.288
2169	34	611	40	131	37.639761	-0.684151	-0.672
2170	34	611	41	371	37.63976	-0.68415	-0.841
2171	34	621	35	256	37.639762	-0.684159	0.288
2172	34	621	35	641	37.639762	-0.684157	0.288
2173	34	621	36	361	37.639762	-0.684159	0.288
2174	34	631	36	796	37.639757	-0.684163	0.288
2175	34	631	41	371	37.639757	-0.684163	-0.861
2176	34	636	36	796	37.639757	-0.684163	0.288
2177	34	641	36	796	37.639757	-0.684163	0.288
2178	34	646	36	796	37.639757	-0.684163	0.288
2179	34	651	35	191	37.639767	-0.684167	0.288
2180	34	651	35	201	37.639766	-0.684167	0.288
2181	34	651	35	216	37.639767	-0.684167	0.288
2182	34	651	35	676	37.639769	-0.684168	0.288
2183	34	651	36	361	37.63977	-0.684169	0.288
2184	34	651	36	801	37.639763	-0.684165	0.288
2185	34	651	36	1076	37.639768	-0.684168	0.288
2186	34	651	36	1081	37.639767	-0.684167	0.288
2187	34	651	37	246	37.639765	-0.684166	0.096
2188	34	651	38	81	37.639766	-0.684167	0.0
2189	34	651	38	111	37.639766	-0.684167	0.0
2190	34	651	41	371	37.639757	-0.684162	-0.859
2191	34	651	41	376	37.639763	-0.684165	-0.943
2192	34	651	41	381	37.639771	-0.68417	-1.294
2193	34	661	36	361	37.639772	-0.684171	0.288
2194	34	666	36	361	37.639772	-0.684172	0.288
2195	34	671	40	806	37.639778	-0.684173	-0.896
2196	34	676	35	131	37.639776	-0.684175	0.288
2197	34	676	35	136	37.639776	-0.684175	0.288
2198	34	676	35	146	37.639773	-0.684174	0.288
2199	34	676	36	361	37.639775	-0.684175	0.288
2200	34	676	36	826	37.639775	-0.684175	0.288
2201	34	676	36	831	37.639776	-0.684175	0.288
2202	34	676	36	836	37.639777	-0.684175	0.288
2203	34	676	36	1061	37.639773	-0.684174	0.288
2204	34	676	36	1081	37.639771	-0.684174	0.288
2205	34	676	36	1101	37.63977	-0.684174	0.288
2206	34	676	37	306	37.639778	-0.684175	0.096
2207	34	676	40	786	37.639782	-0.684176	-1.056
2208	34	676	40	791	37.639775	-0.684175	-0.524
2209	34	676	40	796	37.639775	-0.684175	-0.515
2210	34	681	35	171	37.639766	-0.68417	0.288
2211	34	681	35	701	37.639766	-0.684172	0.288
2212	34	681	37	256	37.639766	-0.68417	0.096
2213	34	681	37	261	37.639766	-0.68417	0.096
2214	34	681	41	381	37.639766	-0.684171	-1.365
2215	34	686	41	381	37.639765	-0.684172	-1.378
2216	35	26	36	931	37.639779	-0.684194	0.137
2217	35	26	37	391	37.639786	-0.684195	-0.136
2218	35	31	36	931	37.639779	-0.684194	-0.0
2219	35	31	37	391	37.639786	-0.684195	-0.192
2220	35	41	37	381	37.639782	-0.684191	-0.077
2221	35	46	37	381	37.639781	-0.684191	-0.11
2222	35	51	36	876	37.639777	-0.684189	0.0
2223	35	51	36	881	37.639777	-0.684189	0.0
2224	35	51	37	376	37.639776	-0.684189	-0.192
2225	35	71	37	351	37.639795	-0.684188	-0.192
2226	35	76	36	181	37.639791	-0.684188	0.0
2227	35	76	36	1021	37.639787	-0.684187	-0.0
2228	35	76	37	351	37.639795	-0.684188	-0.192
2229	35	81	36	861	37.639779	-0.684184	0.0
2230	35	91	41	391	37.639774	-0.684181	-1.895
2231	35	96	41	391	37.639776	-0.684181	-1.913
2232	35	106	36	361	37.639781	-0.684182	0.34
2233	35	106	36	851	37.639781	-0.684182	0.32
2234	35	111	41	391	37.639784	-0.684181	-1.924
2235	35	121	36	836	37.639778	-0.684177	0.038
2236	35	121	37	316	37.63978	-0.684178	-0.082
2237	35	126	36	361	37.639776	-0.684176	0.0
2238	35	131	36	361	37.639775	-0.684175	0.0
2239	35	131	37	306	37.639778	-0.684175	-0.192
2240	35	136	36	361	37.639775	-0.684175	0.0
2241	35	136	37	306	37.639778	-0.684175	-0.192
2242	35	156	37	296	37.639772	-0.684172	-0.192
2243	35	161	41	381	37.63977	-0.68417	-1.597
2244	35	166	36	1081	37.639768	-0.684169	0.0
2245	35	171	37	251	37.639766	-0.684169	-0.192
2246	35	171	37	256	37.639766	-0.68417	-0.192
2247	35	171	37	261	37.639766	-0.68417	-0.192
2248	35	171	41	381	37.639765	-0.684172	-1.665
2249	35	176	41	381	37.639765	-0.684172	-1.67
2250	35	191	36	361	37.639768	-0.684167	0.0
2251	35	191	36	806	37.639768	-0.684167	0.0
2252	35	191	36	1076	37.639767	-0.684167	0.0
2253	35	191	36	1081	37.639767	-0.684167	0.0
2254	35	191	37	246	37.639765	-0.684168	-0.192
2255	35	191	38	81	37.639766	-0.684168	-0.288
2256	35	191	38	96	37.639765	-0.684168	-0.288
2257	35	196	36	361	37.639768	-0.684167	-0.0
2258	35	221	36	361	37.639767	-0.684165	0.0
2259	35	221	41	376	37.639767	-0.684166	-1.267
2260	35	241	36	361	37.639763	-0.684161	0.0
2261	35	241	37	241	37.639764	-0.684161	-0.192
2262	35	256	36	361	37.639762	-0.684159	0.0
2263	35	256	37	216	37.639761	-0.68416	-0.192
2264	35	256	37	566	37.639768	-0.684157	-0.192
2265	35	256	40	151	37.639768	-0.684157	-0.922
2266	35	261	38	56	37.639771	-0.684157	-0.288
2267	35	266	39	356	37.639772	-0.684156	0.768
2268	35	271	39	371	37.639776	-0.684155	0.768
2269	35	276	39	626	37.639778	-0.684152	0.768
2270	35	286	40	336	37.639779	-0.684148	-1.332
2271	35	311	40	351	37.639774	-0.684139	-1.152
2272	35	321	38	1	37.63977	-0.684137	-0.288
2273	35	321	40	641	37.639769	-0.684137	-1.454
2274	35	326	39	931	37.639767	-0.684137	0.768
2275	35	326	40	66	37.639767	-0.684137	-1.056
2276	35	326	40	626	37.639766	-0.684137	-0.896
2277	35	331	37	676	37.639765	-0.684136	-0.192
2278	35	341	41	371	37.639765	-0.684132	-1.099
2279	35	346	41	371	37.639765	-0.68413	-1.096
2280	35	361	36	621	37.639762	-0.684128	0.0
2281	35	361	37	66	37.639762	-0.684128	-0.264
2282	35	361	37	71	37.639762	-0.684128	-0.336
2283	35	361	37	76	37.639762	-0.684128	-0.363
2284	35	361	39	291	37.639757	-0.684127	0.768
2285	35	361	39	921	37.639764	-0.684129	0.768
2286	35	361	40	41	37.639762	-0.684128	-1.144
2287	35	361	40	611	37.639765	-0.684129	-1.536
2288	35	361	41	371	37.639766	-0.684129	-1.094
2289	35	366	39	916	37.639761	-0.684127	0.768
2290	35	366	40	41	37.639761	-0.684127	-1.088
2291	35	366	41	371	37.639766	-0.684127	-1.091
2292	35	371	36	616	37.639763	-0.684125	0.0
2293	35	371	37	716	37.639755	-0.684123	-0.192
2294	35	371	39	276	37.639753	-0.684123	0.768
2295	35	371	39	686	37.639751	-0.684122	0.768
2296	35	371	40	41	37.639759	-0.684124	-0.988
2297	35	371	40	606	37.639765	-0.684126	-1.49
2298	35	371	41	371	37.639766	-0.684126	-1.09
2299	35	376	39	681	37.639749	-0.684122	0.768
2300	35	376	39	896	37.639748	-0.684122	0.768
2301	35	381	39	681	37.639749	-0.684122	0.768
2302	35	381	39	896	37.639748	-0.684122	0.768
2303	35	386	36	381	37.639753	-0.684122	0.0
2304	35	386	39	276	37.639753	-0.684122	0.768
2305	35	401	36	406	37.63976	-0.684117	0.0
2306	35	401	36	411	37.63976	-0.684117	0.0
2307	35	401	36	576	37.639763	-0.684118	0.0
2308	35	411	36	406	37.639756	-0.684117	0.0
2309	35	411	36	411	37.639756	-0.684117	0.0
2310	35	411	40	26	37.639756	-0.684117	-1.248
2311	35	421	36	381	37.639759	-0.684123	0.0
2312	35	421	36	606	37.639758	-0.684122	0.0
2313	35	421	37	731	37.639758	-0.684122	-0.192
2314	35	421	40	36	37.639758	-0.684122	-0.832
2315	35	426	36	371	37.63975	-0.684125	0.0
2316	35	426	36	636	37.639753	-0.684124	0.0
2317	35	426	36	641	37.639752	-0.684124	0.0
2318	35	426	37	716	37.639753	-0.684124	-0.192
2319	35	426	39	281	37.639754	-0.684124	0.768
2320	35	426	40	41	37.639758	-0.684124	-0.968
2321	35	436	36	636	37.639752	-0.684127	0.0
2322	35	451	39	911	37.639754	-0.684126	0.768
2323	35	456	37	716	37.639754	-0.684124	-0.192
2324	35	471	39	681	37.639749	-0.684122	0.768
2325	35	471	39	686	37.639751	-0.684123	0.768
2326	35	476	36	381	37.639755	-0.684122	0.0
2327	35	476	36	606	37.639755	-0.684122	0.0
2328	35	476	36	611	37.639754	-0.684122	0.0
2329	35	476	37	726	37.639755	-0.684122	-0.192
2330	35	486	36	381	37.639755	-0.684122	0.0
2331	35	486	36	606	37.639755	-0.684122	0.0
2332	35	486	36	611	37.639755	-0.684122	0.0
2333	35	486	37	716	37.639755	-0.684123	-0.192
2334	35	486	37	726	37.639755	-0.684122	-0.192
2335	35	491	37	716	37.639754	-0.684123	-0.192
2336	35	496	39	681	37.63975	-0.684122	0.768
2337	35	496	39	686	37.639751	-0.684123	0.768
2338	35	496	39	896	37.639748	-0.684122	0.768
2339	35	501	39	681	37.639749	-0.684122	0.768
2340	35	501	39	896	37.639748	-0.684122	0.768
2341	35	506	39	686	37.639751	-0.684122	0.768
2342	35	516	37	716	37.639753	-0.684124	-0.192
2343	35	526	40	41	37.639759	-0.684125	-1.024
2344	35	531	36	616	37.639763	-0.684125	0.0
2345	35	531	39	71	37.63977	-0.684126	0.768
2346	35	531	40	606	37.639765	-0.684126	-1.485
2347	35	531	41	371	37.639766	-0.684126	-1.089
2348	35	536	42	106	37.639773	-0.684127	-3.264
2349	35	541	37	106	37.639769	-0.684128	-0.288
2350	35	541	40	611	37.639765	-0.684128	-1.536
2351	35	541	41	371	37.639766	-0.684128	-1.093
2352	35	546	40	51	37.639763	-0.684129	-1.152
2353	35	551	39	296	37.639759	-0.684132	0.768
2354	35	556	37	21	37.639754	-0.684132	-0.192
2355	35	566	37	146	37.639761	-0.684135	-0.254
2356	35	566	37	681	37.639759	-0.684134	-0.192
2357	35	571	37	146	37.63976	-0.684137	-0.288
2358	35	571	37	676	37.639761	-0.684135	-0.192
2359	35	581	36	671	37.639759	-0.684137	0.0
2360	35	581	36	676	37.63976	-0.684137	0.0
2361	35	581	36	681	37.63976	-0.684137	0.0
2362	35	581	37	151	37.63976	-0.684137	-0.269
2363	35	581	39	651	37.639754	-0.684138	0.768
2364	35	616	36	361	37.639753	-0.684149	0.0
2365	35	616	36	756	37.639753	-0.684149	0.0
2366	35	621	36	361	37.639754	-0.68415	0.0
2367	35	636	41	371	37.639759	-0.684155	-1.135
2368	35	651	38	71	37.63977	-0.684161	-0.288
2369	35	661	36	361	37.639765	-0.684163	0.0
2370	35	661	38	71	37.639769	-0.684162	-0.288
2371	35	666	36	361	37.639765	-0.684163	0.0
2372	35	666	38	71	37.639769	-0.684164	-0.288
2373	35	671	41	376	37.639773	-0.684166	-1.344
2374	35	676	36	361	37.639769	-0.684168	0.0
2375	35	676	36	806	37.63977	-0.684168	0.0
2376	35	676	38	126	37.639772	-0.684167	-0.288
2377	35	681	36	361	37.63977	-0.684169	0.0
2378	35	681	41	381	37.639771	-0.68417	-1.582
2379	35	686	36	361	37.639772	-0.684171	0.0
2380	35	691	37	296	37.639772	-0.684172	-0.192
2381	35	696	36	1081	37.63977	-0.684173	0.0
2382	35	721	41	391	37.639776	-0.684181	-1.913
2383	36	131	37	391	37.639789	-0.684202	-0.192
2384	36	131	37	396	37.639789	-0.684202	-0.192
2385	36	136	37	421	37.639791	-0.684202	-0.192
2386	36	156	37	446	37.639795	-0.684198	-0.077
2387	36	161	37	436	37.639795	-0.684196	-0.192
2388	36	161	37	456	37.639794	-0.684193	-0.192
2389	36	161	37	461	37.639794	-0.684193	-0.192
2390	36	161	38	256	37.639794	-0.684195	-0.288
2391	36	161	38	341	37.639794	-0.684194	-0.288
2392	36	161	38	346	37.639794	-0.684193	-0.288
2393	36	181	37	356	37.63979	-0.684187	-0.192
2394	36	181	37	491	37.639789	-0.684186	-0.288
2395	36	361	37	216	37.63976	-0.684157	-0.192
2396	36	361	37	226	37.639764	-0.684162	-0.192
2397	36	361	37	241	37.639764	-0.684162	-0.192
2398	36	361	37	296	37.639773	-0.684173	-0.192
2399	36	361	38	76	37.639768	-0.684167	-0.288
2400	36	361	38	116	37.639768	-0.684167	-0.288
2401	36	361	39	651	37.639737	-0.68413	0.768
2402	36	361	39	656	37.639736	-0.684128	0.768
2403	36	361	40	791	37.639775	-0.684175	-0.777
2404	36	361	40	796	37.639775	-0.684175	-0.781
2405	36	361	41	371	37.639759	-0.684156	-1.137
2406	36	361	41	376	37.639767	-0.684166	-1.275
2407	36	361	41	381	37.639771	-0.68417	-1.587
2408	36	361	41	391	37.63978	-0.684181	-1.948
2409	36	366	39	671	37.639745	-0.684127	0.768
2410	36	371	37	706	37.639752	-0.684126	-0.192
2411	36	371	39	676	37.639746	-0.684123	0.768
2412	36	371	39	896	37.639748	-0.684124	0.768
2413	36	371	39	911	37.639753	-0.684126	0.768
2414	36	381	37	716	37.639756	-0.684122	-0.192
2415	36	381	37	721	37.639757	-0.684122	-0.192
2416	36	381	37	726	37.639754	-0.684122	-0.192
2417	36	381	39	76	37.639769	-0.684124	0.768
2418	36	381	39	276	37.639753	-0.684122	0.768
2419	36	381	39	676	37.639748	-0.684121	0.768
2420	36	381	39	681	37.639749	-0.684121	0.768
2421	36	381	39	691	37.639752	-0.684121	0.768
2422	36	381	39	896	37.639748	-0.684121	0.768
2423	36	381	40	36	37.639758	-0.684123	-0.869
2424	36	381	40	516	37.639777	-0.684126	-1.152
2425	36	381	40	606	37.639766	-0.684124	-1.372
2426	36	381	41	371	37.639767	-0.684124	-1.086
2427	36	381	41	491	37.639783	-0.684126	-1.114
2428	36	381	41	496	37.639785	-0.684127	-1.531
2429	36	381	42	111	37.639773	-0.684125	-2.759
2430	36	381	42	131	37.639777	-0.684125	-1.947
2431	36	381	42	146	37.639779	-0.684126	-2.4
2432	36	381	42	151	37.639778	-0.684126	-2.112
2433	36	396	41	491	37.639783	-0.684123	-1.183
2434	36	396	41	496	37.639785	-0.684124	-1.516
2435	36	401	37	741	37.639776	-0.68412	-0.192
2436	36	401	37	761	37.639768	-0.684118	-0.192
2437	36	401	40	521	37.639772	-0.684119	-1.0
2438	36	401	41	371	37.639768	-0.684118	-1.077
2439	36	406	40	26	37.639756	-0.684117	-1.248
2440	36	406	40	591	37.639763	-0.684117	-2.002
2441	36	411	40	26	37.639756	-0.684117	-1.248
2442	36	411	40	591	37.639763	-0.684117	-2.002
2443	36	421	40	521	37.639767	-0.684115	-0.857
2444	36	426	41	1	37.639767	-0.684109	-1.846
2445	36	426	41	11	37.639768	-0.684111	-1.504
2446	36	426	41	16	37.639768	-0.684111	-1.632
2447	36	431	41	371	37.639771	-0.684108	-1.061
2448	36	436	41	371	37.639771	-0.684108	-1.06
2449	36	451	39	731	37.63976	-0.684102	0.768
2450	36	456	39	731	37.639759	-0.684102	0.768
2451	36	466	39	156	37.639753	-0.684103	0.768
2452	36	466	39	161	37.639753	-0.684103	0.768
2453	36	466	39	186	37.639758	-0.684103	0.768
2454	36	466	39	201	37.639751	-0.684102	0.768
2455	36	466	39	731	37.639757	-0.684103	0.768
2456	36	466	39	841	37.639749	-0.684102	0.768
2457	36	466	40	1	37.63975	-0.684102	-1.212
2458	36	466	40	521	37.639754	-0.684103	-0.442
2459	36	466	40	566	37.639747	-0.684102	-1.728
2460	36	466	41	26	37.639756	-0.684103	-2.267
2461	36	511	40	556	37.639738	-0.684094	-1.416
2462	36	516	40	556	37.639744	-0.684098	-1.755
2463	36	526	39	226	37.639749	-0.684105	0.768
2464	36	526	39	721	37.639754	-0.684106	0.768
2465	36	526	39	846	37.63975	-0.684105	0.768
2466	36	526	40	6	37.639751	-0.684105	-1.152
2467	36	526	40	571	37.639748	-0.684105	-1.659
2468	36	546	37	821	37.639753	-0.68411	-0.192
2469	36	546	39	716	37.639752	-0.684108	0.768
2470	36	551	37	806	37.639752	-0.684111	-0.192
2471	36	551	39	711	37.639752	-0.684111	0.768
2472	36	556	37	786	37.639753	-0.684114	-0.192
2473	36	556	37	816	37.639752	-0.684113	-0.192
2474	36	561	37	786	37.639757	-0.684115	-0.192
2475	36	561	40	591	37.639762	-0.684115	-1.893
2476	36	566	37	771	37.639763	-0.684116	-0.192
2477	36	566	40	591	37.639762	-0.684116	-1.947
2478	36	601	41	371	37.639767	-0.684123	-1.085
2479	36	606	37	716	37.639756	-0.684122	-0.192
2480	36	606	37	721	37.639757	-0.684122	-0.192
2481	36	606	37	726	37.639754	-0.684122	-0.192
2482	36	606	39	276	37.639753	-0.684122	0.768
2483	36	606	40	36	37.639758	-0.684122	-0.838
2484	36	606	40	601	37.639767	-0.684123	-1.332
2485	36	606	41	371	37.639767	-0.684123	-1.085
2486	36	611	37	716	37.639756	-0.684122	-0.192
2487	36	611	37	721	37.639758	-0.684123	-0.192
2488	36	611	37	726	37.639756	-0.684122	-0.192
2489	36	611	39	276	37.639753	-0.684122	0.768
2490	36	611	40	36	37.639758	-0.684123	-0.922
2491	36	621	37	91	37.639762	-0.684128	-0.216
2492	36	621	39	916	37.639763	-0.684128	0.768
2493	36	631	39	296	37.639759	-0.68413	0.768
2494	36	636	37	716	37.639753	-0.684124	-0.192
2495	36	636	39	911	37.639752	-0.684127	0.768
2496	36	661	37	691	37.639748	-0.68413	-0.192
2497	36	661	37	696	37.639748	-0.68413	-0.192
2498	36	671	37	151	37.63976	-0.684138	-0.224
2499	36	671	40	346	37.63976	-0.684138	-1.872
2500	36	676	40	346	37.639761	-0.684138	-1.632
2501	36	681	40	346	37.639761	-0.684138	-1.632
2502	36	686	40	336	37.639762	-0.684141	-1.168
2503	36	691	37	176	37.63976	-0.684145	-0.192
2504	36	691	39	641	37.63976	-0.684144	0.768
2505	36	711	37	176	37.63976	-0.684145	-0.192
2506	36	716	41	371	37.639761	-0.684146	-1.122
2507	36	731	37	576	37.639766	-0.684152	-0.192
2508	36	731	37	581	37.639767	-0.684152	-0.192
2509	36	731	39	351	37.639767	-0.684152	0.768
2510	36	741	39	11	37.639768	-0.684147	0.768
2511	36	741	39	636	37.639768	-0.684148	0.768
2512	36	741	40	96	37.639768	-0.684146	-1.216
2513	36	746	39	11	37.639767	-0.684145	0.768
2514	36	746	39	326	37.639765	-0.684146	0.768
2515	36	746	39	636	37.639764	-0.684146	0.768
2516	36	746	40	96	37.639768	-0.684145	-1.244
2517	36	746	41	371	37.639761	-0.684146	-1.122
2518	36	796	41	371	37.639757	-0.684163	-1.149
2519	36	801	37	246	37.639765	-0.684166	-0.192
2520	36	801	41	376	37.639764	-0.684165	-1.233
2521	36	816	41	381	37.639772	-0.684169	-1.568
2522	36	851	41	391	37.63978	-0.684181	-1.953
2523	36	876	37	376	37.639777	-0.684189	-0.192
2524	36	881	37	376	37.639777	-0.684189	-0.192
2525	36	941	37	391	37.639786	-0.684196	-0.192
2526	36	941	38	271	37.639786	-0.684196	-0.288
2527	36	946	37	436	37.639793	-0.684196	-0.192
2528	36	946	37	446	37.639791	-0.684196	-0.192
2529	36	951	37	436	37.639795	-0.684196	-0.192
2530	36	956	37	451	37.639796	-0.684197	-0.192
2531	36	981	37	431	37.6398	-0.684198	-0.192
2532	36	986	38	321	37.6398	-0.684197	-0.288
2533	36	991	37	451	37.639796	-0.684195	-0.192
2534	36	996	37	451	37.639795	-0.684195	-0.192
2535	36	1011	37	461	37.639794	-0.684193	-0.192
2536	36	1011	38	346	37.639794	-0.684192	-0.288
2537	36	1021	37	356	37.639787	-0.684187	-0.192
2538	36	1041	41	391	37.63978	-0.684181	-1.95
2539	36	1066	37	296	37.639772	-0.684172	-0.192
2540	36	1071	41	381	37.63977	-0.68417	-1.597
2541	36	1081	37	291	37.63977	-0.684172	-0.192
2542	36	1081	41	381	37.639769	-0.68417	-1.614
2543	37	31	39	296	37.639759	-0.68413	0.96
2544	37	41	39	296	37.639759	-0.68413	0.96
2545	37	51	39	296	37.639759	-0.68413	0.96
2546	37	76	39	916	37.639762	-0.684127	1.024
2547	37	81	39	916	37.639761	-0.684127	1.008
2548	37	81	40	41	37.639761	-0.684127	-0.832
2549	37	91	39	291	37.639757	-0.684127	1.037
2550	37	91	39	916	37.639763	-0.684128	0.981
2551	37	91	40	41	37.639761	-0.684128	-0.9
2552	37	96	41	371	37.639766	-0.684128	-0.829
2553	37	131	39	51	37.63977	-0.684131	0.704
2554	37	136	41	371	37.639765	-0.68413	-0.904
2555	37	146	39	301	37.639761	-0.684135	1.018
2556	37	176	39	651	37.639759	-0.684141	0.96
2557	37	196	41	371	37.63976	-0.684153	-0.941
2558	37	246	41	376	37.639765	-0.684166	-1.056
2559	37	281	41	381	37.639768	-0.684171	-1.429
2560	37	321	41	391	37.639782	-0.684181	-1.778
2561	37	351	38	356	37.639795	-0.684188	-0.144
2562	37	391	38	271	37.639786	-0.684196	-0.096
2563	37	391	38	276	37.639787	-0.684197	-0.096
2564	37	446	38	276	37.639792	-0.684197	-0.096
2565	37	446	38	281	37.639794	-0.684197	-0.096
2566	37	451	38	256	37.639796	-0.684195	-0.096
2567	37	451	38	336	37.639796	-0.684195	-0.096
2568	37	501	38	206	37.639788	-0.684182	-0.032
2569	37	506	38	211	37.639789	-0.684181	-0.032
2570	37	506	41	391	37.63979	-0.68418	-1.824
2571	37	511	38	176	37.63979	-0.684179	-0.096
2572	37	511	39	421	37.639789	-0.684173	0.96
2573	37	511	39	451	37.639788	-0.684172	0.642
2574	37	511	40	251	37.639789	-0.684174	-2.208
2575	37	511	40	256	37.639789	-0.684173	-1.152
2576	37	511	40	821	37.639789	-0.684174	-2.112
2577	37	516	40	261	37.639789	-0.684172	-0.432
2578	37	521	39	481	37.639792	-0.684172	0.984
2579	37	536	39	476	37.639791	-0.684169	0.96
2580	37	536	40	181	37.639788	-0.684165	-1.152
2581	37	536	40	281	37.639787	-0.684164	-2.074
2582	37	536	40	721	37.639784	-0.684161	-1.152
2583	37	551	39	371	37.639778	-0.684158	0.96
2584	37	556	38	56	37.639771	-0.684157	-0.096
2585	37	561	40	151	37.639769	-0.684158	-0.576
2586	37	566	40	146	37.639767	-0.684157	-0.96
2587	37	581	38	51	37.63977	-0.684153	-0.096
2588	37	581	39	1	37.63977	-0.684153	0.96
2589	37	581	39	351	37.639768	-0.684153	0.96
2590	37	581	39	371	37.639776	-0.684155	0.96
2591	37	586	39	371	37.639776	-0.684155	0.96
2592	37	596	39	351	37.639769	-0.684153	0.96
2593	37	601	39	351	37.639769	-0.684153	0.96
2594	37	606	39	636	37.63977	-0.684149	0.96
2595	37	606	40	106	37.63977	-0.68415	-0.576
2596	37	611	40	96	37.63977	-0.684148	-0.864
2597	37	636	40	86	37.639772	-0.684145	-0.96
2598	37	636	40	336	37.639771	-0.684145	-1.07
2599	37	641	39	21	37.639767	-0.684142	0.96
2600	37	641	39	31	37.639766	-0.684142	0.96
2601	37	641	39	36	37.639765	-0.684141	0.934
2602	37	641	39	316	37.639763	-0.684141	0.96
2603	37	641	39	931	37.639768	-0.684143	0.96
2604	37	641	41	371	37.639763	-0.68414	-0.921
2605	37	651	39	36	37.639765	-0.684139	0.789
2606	37	651	39	316	37.639762	-0.684139	0.96
2607	37	651	41	371	37.639763	-0.684139	-0.918
2608	37	661	39	931	37.639768	-0.68414	0.96
2609	37	671	40	351	37.639768	-0.684138	-0.96
2610	37	676	39	41	37.639766	-0.684136	0.64
2611	37	676	39	306	37.639762	-0.684135	0.96
2612	37	676	39	931	37.639767	-0.684136	0.96
2613	37	676	40	66	37.639767	-0.684136	-0.883
2614	37	676	40	626	37.639766	-0.684136	-0.741
2615	37	676	41	371	37.639764	-0.684136	-0.913
2616	37	716	39	281	37.639754	-0.684124	0.96
2617	37	736	39	76	37.639772	-0.684122	0.96
2618	37	736	40	521	37.639775	-0.684122	-0.902
2619	37	736	41	371	37.639768	-0.684122	-0.891
2620	37	746	41	491	37.639783	-0.684122	-1.014
2621	37	746	41	496	37.639785	-0.684123	-1.315
2622	37	751	41	491	37.639783	-0.684122	-1.011
2623	37	751	41	496	37.639785	-0.684123	-1.316
2624	37	756	40	521	37.639773	-0.68412	-0.845
2625	37	761	39	81	37.639769	-0.684119	0.96
2626	37	761	41	371	37.639768	-0.684118	-0.885
2627	37	776	40	591	37.639762	-0.684115	-1.701
2628	37	786	39	261	37.639752	-0.684113	0.96
2629	37	786	39	701	37.639753	-0.684114	0.96
2630	37	786	39	866	37.639743	-0.684111	0.96
2631	37	786	40	21	37.639755	-0.684114	-1.152
2632	37	791	39	241	37.639742	-0.684107	0.96
2633	37	796	40	6	37.639751	-0.684107	-0.96
2634	37	801	40	6	37.639751	-0.684107	-0.96
2635	37	806	39	716	37.639751	-0.684109	0.96
2636	37	806	40	21	37.639754	-0.684112	-1.152
2637	37	811	40	21	37.639754	-0.684113	-1.152
2638	37	816	39	261	37.639751	-0.684113	0.96
2639	37	821	39	711	37.639751	-0.684111	0.96
2640	37	836	40	591	37.639758	-0.684112	-1.481
2641	37	841	40	591	37.639758	-0.684112	-1.481
2642	37	846	39	106	37.639762	-0.684114	0.96
2643	37	846	40	591	37.639761	-0.684114	-1.627
2644	37	861	40	591	37.639756	-0.684109	-1.335
2645	37	876	39	866	37.639743	-0.684112	0.96
2646	37	886	39	246	37.639746	-0.684111	0.96
2647	37	886	39	866	37.639743	-0.68411	0.96
2648	38	11	40	351	37.639771	-0.684139	-0.864
2649	38	21	40	86	37.63977	-0.684144	-0.576
2650	38	21	40	336	37.63977	-0.684144	-0.96
2651	38	26	40	86	37.63977	-0.684144	-0.576
2652	38	26	40	336	37.63977	-0.684144	-0.96
2653	38	31	40	86	37.639771	-0.684144	-0.672
